DEPT,GR,LLD,LLS,DTC,DTS,NPHI,RHOB,DCALI_FINAL,WELL
3315.6144,46.6608,0.0057,0.0208,,,0.4993,4.5896,0.6169,Well 1
3916.528,104.242,635.115,103.118,55.616,103.434,0.106,2.316,-1.626,Well 3
4229.55,145.56,186028.7,14723.92,53.8455,94.54745955,0.04,2.58,0.06,Well 11
3581.55,64.54,1286.08,4.83,,,,,,Well 9
3394.05,101.45,66.25,42.81,,,,,1.2144,Well 2
3604.2,92.61,44.74,27.62,55.22533929,92.53828218,0.17,2.47,0.47,Well 12
3970.6296,93.5938,721.0829,14.07549953,53.36308,94.11704,0.0745,2.6968,0.7011,Well 1
4472.94,153.8565,7676.472,168.4973,54.64428526,90.17952092,0.0316,2.61637,0.02344,Well 10
4078.35,93.82,513.4,60.42,,,,,,Well 6
4101.9,68.32,2122.77,2951.14,,,,,,Well 7
3953.4,84.18,314.83,1.72,,,,,,Well 9
5162.7024,80.84995,35.35974,0.1,64.35534444,115.9388303,0.14958,2.56911,0.16774,Well 10
4353.9,91.51,75909.73,26259.15,54.28499643,93.0566032,0.02,2.71,0.1,Well 12
4152.5952,154.7674,1569.595,0.1,55.0700077,,0.04714,2.68975,0.13592,Well 10
3981,76.29,125.15,15.43,,,,,,Well 6
5058.15,65.24,170.13,64.81,59.40166792,,0.18,2.28,0.03,Well 8
3357.067,92.546,197.618,58.611,58.372,,0.193,2.521,0.234,Well 3
4000.8,96.57,30.73,9.99,,,,,,Well 6
4532.7,73.29,1251.08,473.77,,,,,,Well 7
4716.75,95.5422,568.5264,524.6398,51.6637,,5.3112,2.7413,0.1843,Well 4
3659.55,83.21,119.6800003,35.40999985,,,,,,Well 7
3742.2,94.64,240.25,4.97,,,,,,Well 6
4151.4,62.04,226.62,4.57,,,,,,Well 9
3645.75,90.79,284.34,4.4,,,,,,Well 9
4293.9,71.93,139.68,7.66,,,,,,Well 6
4135.05,65.44,66.08,1.52,,,,,,Well 9
5237.25,104.95,1330.03,21.24,56.29753,95.83139955,0.12,2.48,0.42,Well 11
5015.6364,86.90959,12774.2,0.1,52.39032099,86.78849719,0.04619,2.69208,0.09652,Well 10
7149,103.11,94091.56,406.06,52.87270731,89.29357969,0.04,2.64,0.19,Well 8
5032.5,194.99,326.18,63.22,55.74540044,113.4982857,0.03,2.55,0.31,Well 8
5081.55,117.1241,95.6833,59.3585,60.0713,,9.1799,2.7049,0.3781,Well 4
4031.8944,106.895401,15187.41895,54.48770142,53.70376587,94.39689636,0.140000001,2.697033405,0.216266796,Well 5
5520.6,107.14,350486.4,748.47,51.95045042,,0.02,2.57,0.55,Well 8
4273.95,77.11,12349.79,130.52,,,,,,Well 7
4526.55,82.6,11337.9,4195.98,,,0.02,2.73,0.06,Well 12
4525.2,73.78,249.97,320.69,,,,,,Well 7
3483.864,134.695,10079.572,335.742,51.38,95.243,0.053,2.654,0.092,Well 3
3621.9384,123.407898,1633.070313,358.9465332,54.87412262,94.68709564,0.100000002,2.670000076,0.177966565,Well 5
3949.9032,103.6084,106.2623,0.1,61.11446037,111.1281583,0.12912,2.69293,0.22602,Well 10
5007.3,82.3,17878.12,10.44,,,,,,Well 9
3761.7,72.98,237.78,1.16,,,,,,Well 9
6875.1,131.34,15435.74,551.34,52.15291487,89.27282386,0.02,2.75,0.21,Well 8
6994.2,116.89,143.34,72.22,55.59761477,97.74214976,0.06,2.61,0.14,Well 8
4586.7,82.92,1124.49,4382.78,,,,,,Well 7
4613.25,44.42,338.09,420.39,57.61879,107.7338309,0.15,2.55,0.06,Well 11
4555.35,49.62,207.84,123.69,54.65652,92.97945052,0.19,2.53,0.15,Well 11
5646.9,135.7544,2619.3967,222.1965,53.3348,,4.5534,2.7318,0.576,Well 4
4889.4,109.71,613.59,114.45,,,,,,Well 6
4630.2,186.99,1106.78,469.5,,,,,,Well 6
3650.7,70.83,437.230011,72.69000244,,,,,,Well 7
4421.4,97.63,76.79,32.96,61.04292819,95.87565349,0.11,2.5,0.32,Well 12
4998.9,48.37,1463.51,22.79,52.56551661,92.11175126,0.05,2.65,0.64,Well 8
4482.3,90.51,492.65,251.19,58.47074913,94.63511706,0.04,2.65,0.08,Well 12
5097.6,126.7832,218.6883,79.5036,53.2005,,3.1568,2.7346,0.2787,Well 4
4114.35,90.9886,19156.746,2286.4181,49.4039,,3.1435,2.797,0.2145,Well 4
4528.95,63.7,668.16,1018.73,,,,,,Well 7
3787.2,99.24,6814.75,2139.39,54.52280131,94.39577638,0.03,2.67,0.17,Well 12
3645.75,84.74,152.39,181.09,54.34102822,89.01711966,0.04,2.7,0.19,Well 12
3921.6,51.99,115.57,2.36,,,,,,Well 9
3722.7,80.52,719.61,394.49,52.3904274,88.97782751,0.06,2.69,0.14,Well 12
3565.35,70.94,243.43,5.17,,,,,,Well 9
4193.4,173.33,296.89,103.3,,,,,,Well 2
4827.15,89.6,522.29,505.51,54.88553,87.46735919,0.04,2.66,0.11,Well 11
5065.35,91.58,2150.36,16998.91,,,,,,Well 6
3963.4668,260.6565,715.3181,15.0958004,53.94448,97.42805,0.0432,2.6281,0.4953,Well 1
7125,176.46,3024.71,201.15,51.686716,89.83201039,0.04,2.62,0.18,Well 8
3732.9,103.67,3177.46,247.76,,,,,,Well 7
4279.5,104.87,1000,15.6,,,,,,Well 2
4026.408,140.4189606,3359.991455,72.92640686,53.05016327,91.20275879,0.117206663,2.694413424,0.147206694,Well 5
4648.95,107.38,3779.21,791.78,,,,,,Well 6
3494.55,113.74,227.5800018,1369.25,62.15237475,107.0979319,0.1,2.52,0.16,Well 12
3776.4,88.61,288.28,0.36,,,,,,Well 9
4750.8,118.37,169.75,7398.76,52.20044324,91.6426837,0.03,2.6,-0.02,Well 8
3852.6,76.85,198.39,21.61,,,,,,Well 7
4630.5,83.11,3775.42,86.98,,,,,,Well 7
4066.2,122.1909,2713.2904,2.9321,50.9845,,3.2167,2.7278,0.3597,Well 4
4989.9,127.7609,2069.3296,368.5355,52.6608,,1.7436,2.7437,0.125,Well 4
3933.15,83.92,120393.4,2408.41,,,,,,Well 7
3523.9452,112.9765,743.163,137.4237,51.96729,90.69642,0.0502,2.6945,0.7356,Well 1
3945.636,166.3806,167.4183,5.54645,58.8626402,,0.07184,2.60696,0.07275,Well 10
5271.75,71.08,54.99,115.14,52.20026413,,0.04,2.55,0.08,Well 8
4892.55,92.15,995.1,465.45,,,,,,Well 6
6786.15,76.25,257.31,85.84,55.63564054,96.23920772,0.04,2.77,1.36,Well 8
3985.05,121.51,1000,273.28,,,,,,Well 2
5709,,,,,,,,,Well 4
4949.1,117.1615,3111.4201,3576.6093,51.7807,,3.2072,2.7702,-0.0484,Well 4
3968.3436,158.8409,1531.225,0.1,53.53146948,96.31656239,0.06102,2.68967,0.10714,Well 10
4921.2,36.47,14021.21,106.48,49.88854049,90.64884402,0.04,2.81,0.5,Well 8
3964.65,55.61,349.59,1.13,,,,,,Well 9
4287.3168,155.071,50000,184.9522,51.14870849,91.14406323,0.03995,2.66746,0.0327,Well 10
3736.95,86.75,1179.5,250.17,48.79736585,82.95324194,0.03,2.65,0.29,Well 12
4741.5,104.4922,155.401,138.5633,52.524,,5.8186,2.7174,0.2432,Well 4
3545.129,163.151,1731.111,222.527,54.82,93.153,0.048,2.596,0.04,Well 3
3846.6,107.91,2481.05,71.45,,,,,,Well 7
3879.6,83.69,686.1400146,3.4,,,,,,Well 6
3909.15,154.56,84.35,70.71,61.78184,97.32220312,0.14,2.37,0.39,Well 11
3915.6132,87.9316,2219.8894,14.73750019,50.62656,87.61436,0.0335,2.7539,0.7011,Well 1
3803.55,89.7081,3715.4947,624.8604,,,4.3876,2.7359,0.2218,Well 4
5046.15,123.31,42284.03,34213.05,55.47004,99.71313142,0.07,2.62,0.01,Well 11
4820.7,110.8598,674.3242,372.7908,,,4.4062,2.7496,0.1593,Well 4
3675.75,80.38,253.3600006,12.52,,,,,,Well 6
5055.5652,70.66622,6685.164,0.1,50.00212023,87.70715814,0.0573,2.74983,0.1811,Well 10
4618.05,92.7,71.96,9.24,,,,,,Well 9
4638.9,119.38,1042.31,586.15,57.05456,91.4006478,0.11,2.51,0.13,Well 11
3818.7,148.85,74.23,20.5,,,,,,Well 2
3768.15,141.32,1583.37,8990.61,55.1807,97.68347987,0.05,2.58,0.26,Well 11
4314,93.04,289.29,260.93,52.6812795,92.33579745,0.06,2.65,0.1,Well 12
4347.9,133.07,1160.44,57.5,,,,,,Well 6
4429.05,55.37,146.23,190.27,55.86188,98.62396971,0.2,2.57,0.11,Well 11
4012.65,101.18,66.77,3.03,53.37262,95.99203743,0.2,2.48,0.62,Well 11
4004.31,161.8644,113.7058,0.1,59.00719535,95.01640921,0.09254,2.6207,0.20746,Well 10
3407.25,164.47,169.36,66,,,,,0.6923,Well 2
6369.3,117.55,1042.04,1426.01,52.41297008,91.4293089,0.03,2.72,0.31,Well 8
4589.1,45.03,108.32,129.85,,,,,,Well 7
4637.9892,77.21889496,24.80969238,9.846126556,,,,,,Well 5
4300.4232,137.134,176.2857971,14.61279964,,,0.1305,2.6429,0.6341,Well 1
4163.1108,105.3539734,1242.138672,38.51427841,55.10881805,97.46318817,0.150000006,2.706366777,0.24418667,Well 5
4832.9088,88.95898,4021.583,96.47126,51.38010391,90.41940336,0.06577,2.60949,0.04816,Well 10
5193.75,124.5787,427.6268,327.6684,54.8145,,7.7098,2.7275,0.1875,Well 4
6386.4,106.23,616.17,2661.05,54.62240366,95.49986992,0.05,2.72,0.17,Well 8
3290.011,111.018,2206.829,580.947,52.686,97.655,0.078,2.635,0.077,Well 3
4437.75,39.82,15.48,6.19,59.33025,,0.25,2.44,0.36,Well 11
4019.4,78.21,770.09,7.22,,,,,,Well 9
3970.35,92.11,33.93,33.4,,,,,,Well 7
5056.7844,39.01443,8197.823,0.1,49.84544598,86.6066078,0.09053,2.77889,0.08669,Well 10
5112.1056,84.48067,1213.286,24.08037,51.26840206,90.58695822,0.06888,2.68648,0.06081,Well 10
3862.05,81.1,317.29,5.41,,,,,,Well 9
4022.75,66.17,273.872,65.991,58.085,112.374,0.213,2.297,-2.341,Well 3
3805.5,62.74,283.15,12.83,,,,,,Well 9
5241.75,75.98,472.85,134.56,53.18653656,,0.06,2.52,0.09,Well 8
5447.1,98.7372,300.446,7.8552,50.2706,,4.0907,2.5459,1.216,Well 4
4074.45,86.33,266.37,99.37,54.87346745,100.6889009,0.09,2.64,0.33,Well 12
5022.45,128.1171,704.4036,545.0846,52.9411,,5.8767,2.7283,0.0669,Well 4
4659.3,135.42,33610.26,1138.14,52.2787,88.29753381,0.03,2.65,0.12,Well 11
4284.3,121.5433,1502.6529,9.1513,51.1311,,4.6784,2.5554,1.3028,Well 4
4827,89.57,10894.61,1881.86,53.79099,88.62873585,0.04,2.66,0.09,Well 11
3510.6864,113.7266,5470.0801,226.1982,51.43708,87.16173,0.0334,2.732,0.7958,Well 1
4276.65,115.7328,1683.8851,146.1846,53.0749,,3.9123,2.7233,0.3229,Well 4
4899.6,117.12,2756.81,541.07,52.51204,93.48978055,0.04,2.63,0.08,Well 11
3993.794,108.584,630.003,138.809,54.62,98.522,0.097,2.274,-2.006,Well 3
4931.1,110.6797,457.8693,46.4758,49.888,,4.034,2.7159,0.1197,Well 4
5346.9,113.7793,5405.6555,1858.8015,51.8229,,4.5014,2.7563,0.1565,Well 4
4928.3112,76.5867,50000,0.1,51.43196517,89.48261567,0.07829,2.68639,0.07689,Well 10
3659.4,104.33,12427.1,927.32,57.89721,,0.08,2.51,0.67,Well 11
4921.8,108.1436,264.9596,194.7018,52.6918,,4.9964,2.7272,0.0579,Well 4
3938.321,160.966,1594.028,126.78,54.743,,0.063,2.375,-1.902,Well 3
3764.7,90.35,332.48,223,58.54263273,88.49881942,0.07,2.57,0.17,Well 12
4138.35,73.64,714.9,3.46,,,,,,Well 9
5382.45,87.93,404.86,196.4,53.47632286,,0.05,2.6,0.2,Well 8
4331.6652,64.36550903,909.2349854,42.76742554,56.93069458,101.8840408,0.212313324,2.693880081,0.693207026,Well 5
5236.2,120.87,272.07,76.35,56.23029,97.21472136,0.13,2.48,0.26,Well 11
6714.45,121.89,285916.6,357.49,51.32140912,88.40723843,0.02,2.67,0.18,Well 8
4402.05,152.64,4701.89,6724.45,53.13502,94.94859932,0.06,2.57,0.04,Well 11
4958.25,119.9114,2354.1747,258.6855,55.0215,,4.3775,2.7127,0.1162,Well 4
4949.7,117.7363,61620.4109,2914.999,45.7951,,2.9834,2.7559,0.0432,Well 4
6384.75,98.71,852.89,12257.09,56.68668227,103.3557517,0.09,2.55,0.15,Well 8
4522.95,107.9998,159.2072,75.7742,52.808,,8.2653,2.6852,0.3768,Well 4
3880.256,71.062,450.835,159.893,53.533,101.591,0.138,2.312,-1.958,Well 3
3663.45,108.1331,189.8575,83.6019,55.6657,,8.3805,2.6783,0.2626,Well 4
3747.15,88.7132,317.5447,115.0387,,,6.9371,2.7072,0.2254,Well 4
3964.05,62.29,616.73,1.9,,,,,,Well 9
5689.05,103.92,1237.23,1055.57,51.15196222,,0.02,2.72,0.19,Well 8
4453.95,101.2,208.16,56.23,,,,,,Well 9
4639.65,177.88,4702.33,293.72,,,,,,Well 6
4567.2,76.98,15605.17,1753.73,50.36642582,91.30112449,0.08,2.74,0.45,Well 8
4353.75,133.57,214.22,50.78,,,,,,Well 2
4353.3,85.26,4667.7,5340.44,52.45037572,90.52324798,0.03,2.68,0.1,Well 12
5310.6,100.41,7909.63,5860.9,57.40104,99.76150312,0.08,2.55,0.08,Well 11
4513.5,103.76,1010.31,10246.91,53.2615,103.3279868,0.07,2.59,0.09,Well 11
3879.15,133.62,24.89,15.84,,,,,,Well 2
3832.4028,175.3843994,133.9791412,13.54331303,56.44996262,100.1598511,0.113526665,2.461159945,0.50352627,Well 5
3256.178,34.735,0.112000003,0.112,,,0.505,1.507,0.31,Well 3
3998.85,143.87,324.74,3.32,55.03421,92.42917688,0.11,2.56,0.46,Well 11
6815.1,113.82,3094.29,1424.63,51.95053683,91.39014732,0.01,2.74,0.08,Well 8
4077.6144,95.7172699,38036.55859,33.72983551,50.73868942,87.37540436,0.119999997,2.710966587,0.151599899,Well 5
5914.8,164.05,48940.92,77.09,53.23941455,,0.01,2.75,0.08,Well 8
5100.45,82.12,486.97,110.45,,,,,,Well 6
4059.9,112.0627,447.6786,132.7227,,,3.5735,2.7352,0.3204,Well 4
3242.92,39.923,6801.39209,47173.305,,,0.616,1.959,0.302,Well 3
5594.55,96.92,2501.76,656.15,54.27839736,,0.03,2.63,0.23,Well 8
4126.3824,144.2927,2209.045,86.03784,51.89281253,90.84154181,0.04572,2.69848,0.12239,Well 10
6519,134.61,1609.46,117.75,52.22589913,89.64061969,0.03,2.62,0.21,Well 8
4271.85,127.1892,1040.759,173.8547,55.7394,,6.8808,2.6719,0.2744,Well 4
4224.15,64.92,290.88,259.7,,,,,,Well 7
3696.3,97.5601,303.6406,90.006,52.2473,,6.8461,2.7223,0.1921,Well 4
3636.6,79.32,2683.53,284.15,53.80076701,89.44569436,0.02,2.69,0.18,Well 12
3927.6528,82.16739655,400.4627686,63.42325974,56.41582108,100.0640564,0.170000002,2.54352665,0.145266771,Well 5
4754.85,103.8246,129.3897,56.0646,50.9269,,7.9188,2.6592,0.405,Well 4
4223.55,154.14,980.4,799.99,55.45657,96.00504992,0.07,2.57,0,Well 11
3491.1,211.86,1000,739.88,,,,,0.0919,Well 2
4890.8208,82.93501,4896.692,0.1,52.14050881,91.66576966,0.07293,2.69576,0.08143,Well 10
3772.95,177.01,462.08,457.72,,,,,,Well 2
6940.65,117.68,224034.2,264.9,50.42774465,91.08161559,0.02,2.68,0.2,Well 8
4920.45,103.5161,503.8119,283.0625,52.6579,,3.3821,2.7431,0.0591,Well 4
5102.7,88.52,20407.94,12646.05,,,,,,Well 6
3742.944,93.4171,4872.6865,22.02860069,52.42389,89.09583,0.0674,2.711,0.8989,Well 1
4639.65,74.22,431.26,220.04,,,,,,Well 7
4490.4,51.81,261.14,7.54,,,,,,Well 7
4535.4,138,130.8,9.37,,,,,,Well 9
3801.6,86.83,1088.26,149.56,53.99671257,100.3998939,0.07,2.56,0.19,Well 12
3855.5676,78.3271,715.3939,10.58259964,56.87473,100.61778,0.1372,2.5808,0.9068,Well 1
4075.35,73.41,1281.17,3653.11,,,,,,Well 7
3944.25,114.755,566.5153,264.0069,53.1273,,5.0885,2.7352,0.1866,Well 4
5030.7,74.84,363.89,289.64,60.28293,99.10641966,0.13,2.59,0.03,Well 11
5601.6,76.76,1244.81,93.65,56.28142,96.60490593,0.09,2.52,0.18,Well 11
4222.8,93.12,775.4,467.57,,,,,,Well 6
5523,102.08,990.04,33.6,59.99752399,,0.07,2.52,0.21,Well 8
3954.3,77.27,587.95,340.18,55.97572388,94.09781399,0.07,2.61,0.27,Well 12
4401.1596,121.1169586,3463.920654,32.25168228,54.77867127,98.0072937,0.140000001,2.610646486,0.141293198,Well 5
3478.0728,100.8442,4046.3716,176.9849,50.42335,87.49606,0.0456,2.7446,1.9473,Well 1
4171.2,74.23,17279.69,44.24,,,,,,Well 9
3564.6,64.5907,0.695800006,532.7114868,63.598,,21.9101,1.9598,2.43,Well 4
3249.625,52.907,6664.775879,46526.516,,,0.774,1.501,0.281,Well 3
4472.4,103.04,229.33,26.87,,,,,,Well 9
3705.15,28.53,88.16,274.08,,,,,,Well 7
3609.3,116.14,1609.96,1246.04,53.80188,89.69118924,0.04,2.66,0.32,Well 11
5156.1,97.5,422.16,342.4,53.46147444,97.47142685,0.03,2.66,0.38,Well 8
3562.2,96.86,373.4100037,1931.7,54.25415,101.7059755,0.06,2.65,0.18,Well 11
4426.6104,221.4107,50000,296.9848,51.45436008,87.07919819,0.02261,2.5888,-0.0139,Well 10
3930.75,114.2978,1181.7533,779.6403,,,4.07,2.7333,0.2691,Well 4
4277.25,62.8,15.83,5.26,,,,,,Well 6
3477,179.95,1000,278.27,,,,,0.1702,Well 2
3673.65,86.05,552.3900146,2.07,,,,,,Well 6
4418.2284,252.1137,2383.86,165.1866,53.93010616,91.99304118,0.0233,2.6008,0.01627,Well 10
3810.15,63.6,797.27,18.51,,,,,,Well 9
4421.85,44.02,356.78,12.84,,,,,,Well 9
4426.65,49.28,128.28,160.63,58.44189,99.58577407,0.2,2.57,0.09,Well 11
4044.6,120.9829,1269.2805,140.7887,49.0942,,3.3597,2.7266,0.3291,Well 4
3574.65,106.47,204.16,58.93,63.02739144,,0.14,2.51,0.24,Well 12
6869.55,108.76,66.33,63.98,54.52343059,94.08720142,0.05,2.62,0.31,Well 8
4550.7,51.13,157.7,68.77,59.45362,95.1718043,0.19,2.44,0.41,Well 11
5914.35,177.76,364.44,176.36,53.97903842,,0.01,2.67,0.14,Well 8
4573.05,72.61,1448.73,697.16,,,,,,Well 7
4499.55,75.36,3750.57,972.03,50.51647593,93.69274562,0.02,2.67,0.06,Well 12
4591.2024,60.26743,485.4908,237.7407,55.65432704,93.98806588,0.09934,2.71608,0.17966,Well 10
4009.05,84.81,1357.12,40.69,,,,,,Well 9
5299.5,167.95,330.11,491.9,52.58977767,,0.04,2.47,0.03,Well 8
3960.45,58.4,99.91,89.87,55.83796976,95.47258921,0.13,2.61,0.22,Well 12
5676.3,99.8302,4118.7879,1722.8686,54.1779,,3.9492,2.777,0.0704,Well 4
4506.15,22.12,496.38,104.12,49.01041614,91.81828268,0.04,2.73,-0.02,Well 8
3538.5,72.21,175.3099976,77.32,62.76815,94.84128207,0.18,2.6,0.24,Well 11
4423.8,126.19,129.3,1000.63,59.73985,99.22772588,0.07,2.66,0.04,Well 11
3532.35,102.45,555.039978,37.24,56.63342,95.97041501,0.09,2.56,0.28,Well 11
3535.95,98.86,453.75,7319.24,59.05259,95.89001192,0.08,2.57,0.2,Well 11
3834,129.19,236417.2,76763.82,52.17988,94.51892068,0.07,2.56,0.13,Well 11
4023.15,86.62,16184.05,3787.82,50.33670066,94.59816627,0.03,2.66,0.11,Well 12
3852.45,87.7,28.25,1.98,,,,,,Well 9
5554.95,122.3369,18337.2254,395.4075,51.3893,,4.2673,2.7133,0.2752,Well 4
4522.6224,106.9481,1396.238,256.0154,53.02540443,94.79211795,0.06427,2.61494,0.11725,Well 10
4144.95,72.13,1253.2,5318.23,,,,,,Well 7
3638.4,78.68,720.82,328.29,55.94837273,90.11799249,0.05,2.63,0.16,Well 12
4581,93.16,698.62,167.89,,,,,,Well 6
4887.15,108.1584,164.4791,70.6109,51.7972,,4.2501,2.7164,0.1808,Well 4
4463.85,113.7335,236.139,62.5823,53.7917,,5.7559,2.6181,0.3524,Well 4
4585.1064,102.5365982,43.75846863,25.71929932,59.59807205,99.68810272,0.156233341,2.608699799,0.049999714,Well 5
5729.25,176.45,16284.5,181.02,53.41860061,92.32794165,0.02,2.66,0.03,Well 8
4280.25,91,3757.51,1307.51,53.27458572,97.63872801,0.04,2.63,0.16,Well 12
5470.05,85.18,193.59,143.53,61.67725,103.0545528,0.09,2.58,0.1,Well 11
4118.3052,96.1499,1112.9561,14.01650047,55.37059,96.80785,0.12,2.7118,1.4192,Well 1
4011.15,60.68,126.58,36.92,57.05256,93.07961265,0.14,2.57,0.3,Well 11
3431.1336,84.2914,994.225,126.4116,53.00737,93.12852,0.1238,2.6187,1.0718,Well 1
5136.6,89.86,,,,,,,,Well 6
4573.8,68.85,9422.82,2222.91,,,,,,Well 7
4224.15,119.6761,305.0447,116.645,,,4.4049,2.7349,0.2213,Well 4
3789.3,88.85,360.34,6.23,,,,,,Well 9
4284,129.67,261.6,15676.92,53.17334,93.85139157,0.06,2.61,0.08,Well 11
4740.3,145.89,215.33,6276.09,52.20785465,96.46199386,0.06,2.54,0.1,Well 8
3749.1,139.4,2263.13,616.79,53.76384,97.72650562,0.03,2.67,0.19,Well 11
3447,143.23,104.9499969,21.68,59.20904822,102.5123943,0.11,2.51,0.19,Well 12
4599,101.38,2695.66,419.82,,,,,,Well 6
6597.3,130.33,342890.5,49.65,51.30189932,88.41749283,0.01,2.68,0.16,Well 8
5424.75,82.92,764.08,350.64,55.6225,97.98568394,0.12,2.52,0.09,Well 11
7144.5,123.14,547.84,388.35,54.63233933,94.31083094,0.06,2.65,0.19,Well 8
3968.0388,165.9126,485.6166,6.28961,53.68252242,93.91090861,0.06438,2.70015,0.16879,Well 10
3506.1,46.65,225.37,7.28,,,,,,Well 9
4601.85,96.4,1333.13,651.05,,,,,,Well 7
5551.95,121.0734,5945.3102,3163.9824,53.3729,,2.4069,2.7201,0.1428,Well 4
4324.5,122.525,790.8261,58.9377,51.5389,,5.2453,2.7089,0.4355,Well 4
3931.05,166.99,431.52,133.82,,,,,,Well 2
4809.75,97.07,10836.77,61311.68,,,,,,Well 6
4224.3,134.85,1039.58,1673.34,54.34124,97.02729013,0.07,2.57,0.04,Well 11
4096.3596,102.4573441,314.0729981,39.81642151,53.01167297,89.5558548,0.159999996,2.602586508,0.013880194,Well 5
4956.6576,84.86019,50000,91.25863,51.67046892,91.09846089,0.07841,2.74392,0.06055,Well 10
6541.35,123.97,98907.74,3060.69,50.80292823,84.97386394,0.01,2.83,0.14,Well 8
3866.85,94.5,2431.18,1214.75,51.82820701,97.30890412,0.04,2.64,0.09,Well 12
3779.1,93.6827,816.6714,248.0979,54.6599,,3.8873,2.7532,0.2463,Well 4
3800.85,89.58,1944.03,4.44,,,,,,Well 9
3641.9028,110.7605362,34431.98438,1300.125977,52.35549545,92.93720245,0.090000004,2.679419994,0.139420196,Well 5
4279.5444,158.4108,5973.381,181.9346,51.2135845,89.88364163,0.04231,2.73087,0.06119,Well 10
4233.2148,112.8686,192.7376,94.97536,58.86499077,102.3393892,0.09952,2.62943,0.11045,Well 10
5222.85,120.5291,419.1182,2071.1987,51.5195,,6.3631,2.739,0.1452,Well 4
4307.55,140.84,756.86,3.64,55.51905,98.52707433,0.08,2.49,0.64,Well 11
3831.45,145.74,1000,607.37,,,,,,Well 2
4350.4104,135.8674,14250.53,148.3247,52.34588458,88.92364598,0.04696,2.69687,0.05806,Well 10
4934.85,105.42,2717.09,801.9,52.09773,90.30598898,0.09,2.51,0.12,Well 11
3682.65,77.59,1297.54,1046.28,55.94113512,91.03299751,0.03,2.74,0.1,Well 12
4278.75,82.68,144.56,132.93,50.83804533,91.60929795,0.07,2.61,0.13,Well 12
7199.85,98.29,400134,755.64,51.20034991,92.36625575,0.04,2.66,0.13,Well 8
4422.15,117.13,598.11,2329.86,55.08654,100.927673,0.08,2.59,0.04,Well 11
4480.8,120.66,3051.47,47386.78,55.15693,97.84476052,0.08,2.52,0.05,Well 11
5107.5,100.74,862.47,674.93,,,,,,Well 6
3756.2028,88.0482,5551.9063,23.85849953,50.8121,86.46248,0.0466,2.7182,0.5895,Well 1
4452.15,63.5,389.06,21561.12,50.92049753,91.30915969,0.04,2.75,0.16,Well 8
3507.486,113.0153,904.7915,138.5096,54.65516,92.25139,0.0495,2.6847,0.898,Well 1
5089.65,94.51,57.21,16.65,,,,,,Well 9
4752,121.14,552.54,12076.29,52.73942233,,0.03,2.61,0.03,Well 8
5422.95,97.45,497.42,537.45,61.61899,105.3513612,0.08,2.57,0.07,Well 11
5339.7,108.81,4263.28,2430.74,57.49362,95.50613252,0.08,2.55,0.12,Well 11
4274.1,85.88,209.24,53.61,,,,,,Well 9
4907.25,109.9746,332.3578,256.9952,46.9368,,5.1165,2.6898,0.1985,Well 4
5012.55,122.74,466.82,192.29,,,,,,Well 6
4756.5,80.32,971.84,14.3,,,,,,Well 9
5283,134.86,4035.7,168.3,55.00536,92.26955404,0.13,2.36,0.37,Well 11
4104.15,73.42,555.82,1933.72,,,,,,Well 7
3930.3,80.36,338.24,4.06,,,,,,Well 6
4335.75,95.51,682.05,1121.83,53.25573281,84.2069273,0.03,2.67,0.1,Well 12
4480.5,69.33,656.09,353.2,,,,,,Well 7
4351.5,117.5696,119.8486,84.1627,58.7462,,6.4745,2.7024,0.4548,Well 4
4614.15,40.5,2290.92,19.9,50.01201612,89.5197263,0.07,2.72,0.22,Well 8
5843.7,107.55,355.45,23.4,51.86945682,89.94881945,0.02,2.69,0.14,Well 8
5596.8,145.31,883.11,28.62,52.02838627,,0.03,2.63,0.53,Well 8
4057.05,79.15,344.91,112.9,,,,,,Well 6
3837.45,106.86,3992.01,5375.87,53.23715924,93.36507386,0.04,2.68,0.09,Well 12
3514.8,118.81,187.9,2559.37,55.142821,101.1125443,0.1,2.54,0.16,Well 12
4765.05,98.12,405.2629,102.8758,,,7.9706,2.7034,0.2725,Well 4
3843.9,92.67,183.1499939,309.9,,,,,,Well 6
4248.75,88.71,8194.04,1668.54,54.21078877,90.42040782,0.04,2.65,0.09,Well 12
3688.35,124.24,23117.14,40080.57,53.61558,102.5040682,0.04,2.63,0.17,Well 11
4285.05,187.25,37.46,34.29,,,,,,Well 2
4147.95,118.1546,590.766,212.0004,48.3029,,5.8301,2.7007,0.2759,Well 4
3643.95,104.93,12065.88,1484.61,57.65482,,0.04,2.69,0.31,Well 11
3832.7076,73.5881,827.8185,9.945099831,51.16625,89.75854,0.0694,2.7241,0.5982,Well 1
4042.41,104.035,628.226,190.839,53.384,101.016,0.115,2.396,-1.889,Well 3
6508.8,112.34,34592.72,345.17,51.60826658,87.7243578,0.02,2.67,0.21,Well 8
4084.2,35.5,163.53,47.5,55.05696,104.2281236,0.22,2.55,0.3,Well 11
3531.6,201.5,65.73,69.79,,,,,0.1702,Well 2
3387,79.38,798.5999756,159566.9,56.81261843,101.5615859,0.07,2.6,0.23,Well 12
3639.75,73.59,12.18999958,1.690000057,,,,,,Well 7
5010.75,116.0442,746.0724,202.9959,51.3317,,3.0973,2.706,0.2982,Well 4
4680.15,112.1,318.95,216.25,,,,,,Well 6
